116036337,markham\ca\181720\181948\116036337.html,Staybridge Suites Toronto,"Stayed here on a Friday evening, check in was smooth and quick.  We were provided our room key card and the check in agent was very helpful in ensuring that we were provided with the wifi password, hours of operations of the complimentary breakfast.  Once we got to our room, we were very pleased with how clean the room was, the air conditioning working and at a temperature that we were able to control easily.  The kitchen area had a full size fridge/freezer and the freezer makes ice! Plenty of power plugs for your laptop, mobile phone charger etc. from the couch/seating area, working table and the sides of the bed.  I appreciated the complimentary Orville Redenbacher microwavable popcorn that was provided, that was a nice touch! There were plenty of plates, glass containers with lids for use if you were planning on making your own dinner, or reheating any leftovers from the nearby resturants.  The hotel location was nice and quiet, and I wasn't awoken by any noises or young children running up and down the hallways.  The fitness centre is opened 24 hours, and perhaps the indoor pool too, don't quote me 100% for the 24 hour pool. They had complimentary use of laundry washers and dryers, but I didn't get a chance to use them so can't comment too much more other then it being complimentary.  Plenty of lit/safe parking was available. The wifi internet had a strong signal however was a bit slow. Had to wait a bit to get to browse through my usual websites.  The morning complimentary breakfast included, a assortment of pastries, waffles, bread, toasters, assortment of juices/pop, fruit, eggs, potatoes, cereal, coffee.",5,positive
116384901,markham\ca\181720\181948\116384901.html,Staybridge Suites Toronto,"We had a two bedroom ""smoking"" suite. The amazing thing about this room is that when you walked in, you could not tell that it is a smoking room. Room smelled fresh and very clean. The room had full size fridge, dishwasher, cook top etc. The DVD in the room was broken. We called the front desk to report this and they sent a technician with in 10 minutes to fix it.  Our room included continental breakfast. Breakfast and the coffee is amazing.  Staff is very helpful and friendly. I will definitely recommend this place for anyone with family for a long or short stay.",5,positive
118169912,markham\ca\181720\181948\118169912.html,Staybridge Suites Toronto,"I recently booked a 2 bedroom suite at the Markham Staybridges Suite Hotel. What a pleasant surprise. The whole suite was spotless, the front desk was friendly and efficient, a hot/cold breakfast was included (unlike other suite hotels where breakfast is usually something you make in your room)24-hr free coffee ( Wolfgang Puck), tea,juice,soda. Organizes 5-7 pm activities Mon-Thurs. BBQ for guests'use on premises, I could go on and on. We stayed 3 nights for a wedding and would definitely stay again. I can't recommend the place enough.
 
 
 Room Tip:  All rooms are well insulated against outside noise so there are really no bad rooms. We stayed in Rm...
 See more room tips",5,positive
118207456,markham\ca\181720\181948\118207456.html,Staybridge Suites Toronto,Fairly new hotel.Clean.Spacious suites with kitchen + utensils . A small storage space for luggage to pick up latter. Laundry machines are free to compete with other hotels.Free nice breakfast. Nice BQ area.,5,positive
118590525,markham\ca\181720\181948\118590525.html,Staybridge Suites Toronto,"Pros: convenient location next to major highways as well as shopping and many types of restaurants (accessible by car) - good for extended stays with a family where need more space, kitchenette, and free access to laundry machines - free wi-fi and local calls - free parking - discount on Wonderland day passes (although if you reserve a specific date via the internet a few days in advance you get a better price). Areas for improvement: the room was clean but still found crumbs on kitchen counter and candy wrappers under the bed - the breakfast area is not replenished and cleaned up fast enough in the morning so some items will be missing (bananas or milk) and it looks dirty very fast + not enough room to sit in eating area although you can bring a tray to your room which is what we did - the breakfast time ends at 9:30am on weekdays which is quite early when you have teens and are vacationing - lots of sports teams hosted so it could get loud at times - dirty stairwell (wrappers probably left by youngsters). I would not necessarily shy away from staying here but I can say from experience that other such hotels/facilities are better run than this one so I invite management to make some adjustments if they want to stay competitive.
 
 
 Room Tip:  Rooms on the north side (opposite the highway) are probably quieter. If staying with young children...
 See more room tips",3,negative
118670100,markham\ca\181720\181948\118670100.html,Staybridge Suites Toronto,"An excellent hotel for a longer stay. The two bedroom suite had 2 full en-suite baths with a great kitchen/common room. Very spacious, very clean, with all the amenities in a room I needed. Good exercise room, pool, patio with Bar-B-Q. The breakfasts were great with lots of choices. Full breakfast meals. The front counter staff were helpful. It was good to have a 24hr. mini-store in the lobby.  The hotel is easily accessible by car from major highways, and there are lots of restaurants and stores within a few km. However it is tucked away in a condo-residential community and isn't readily accessible to transit.",5,positive
118955613,markham\ca\181720\181948\118955613.html,Staybridge Suites Toronto,"After an uphill battle to find the hotel on a GPS, check in was good with a friendly clerk who allocated a room immediately.   The suite I had overlooked a construction site and major motorway, but the noise didn't really bother me. The place was comfortable and clean. The full kitchen would have been useful if I has stayed longer than one night.   Breakfast is acceptable, although their fruit juice machine was out of order, so the option of coca cola wasn't really appreciated first thing in the morning.   If you don't have a car, than this hotel is way out of your way. I guess this makes it a good business hotel, as opposed to a good option for tourists.   I would stay there again if I was on business in this area.",4,positive
119084900,markham\ca\181720\181948\119084900.html,Staybridge Suites Toronto,"Its really good hotel for long stay. I stayed here for more than a month. studio apartment is really gud. very clean.. staff is friendly. it has almost all amenities needed for a long stay.  Hotel also has shuttle service which was gud in case u don't have a car.. it has a pool, fitness center, free wi-fi, free parking, free movie DVD's, free laundry.. so overall it was a pleasant stay..",5,positive
119195533,markham\ca\181720\181948\119195533.html,Staybridge Suites Toronto,"I stayed for a week on business and was very impressed with the friendly service and great value for the money. The room was very spacious, comfortable and clean. The breakfast and evening meals were very good and well maintained.  I would definitely go back.",4,positive
119290092,markham\ca\181720\181948\119290092.html,Staybridge Suites Toronto,"We won the room using Priceline, so at a discounted price, this hotel is a great value. Our family stayed in one of their studio rooms with one queen bed and pull-out couch. Our 4 year-old slept on the pull-out, and they provided a crib for our 1 year-old. I don't think the pull-out would be very comfortable for an adult for a long period of time. We definitely made use of their kitchenette, already stocked with some dishes and cookware.  The free breakfast in the morning is more than just cereal and toast. They have eggs, bacon, sausage, a waffle maker, fruits, juice, coffee, muffins, etc. It's great, and saves you a considerable amount of money for a similar meal dining out.  Overall, we were very happy with our room and with the hotel, and would definitely hope to get this hotel again if we use Priceline.",4,positive
119480552,markham\ca\181720\181948\119480552.html,Staybridge Suites Toronto,"We stayed here with a group of 5 families. Great place, very clean. Very helpful staff. Was able to sit in the courtyard on a beautiful day and use the barbeques to cook dinner instead of having to go to a restaurant. Breakfast was fantastic.",5,positive
119591769,markham\ca\181720\181948\119591769.html,Staybridge Suites Toronto,"Don't stay here if you need the Internet for anything! The Internet is often not working and, when it does, it is so slow that you click on something and wait minutes. And I don't think they have a sense or urgency to fix or change it. I checked out a week early and went to the Marriott. Otherwise, the place has always been good per most of the other comments.
 
 
 Room Tip:  Actually, even the rooms on the tollway side are not that noisy.
 See more room tips",2,negative
120105460,markham\ca\181720\181948\120105460.html,Staybridge Suites Toronto,"Compared to Res Inn, Homewood this hotel lags behind. Rooms were adequate but aging. Breakfast was quite dissapointing when compared to res inn & Homewood, in fact you get a better breakfast at Holiday Inn Exp. Won't rush back, but would stay again",3,negative
121284007,markham\ca\181720\181948\121284007.html,Staybridge Suites Toronto,"Stayed one night and enjoyed my stay. I loved the big room, the little kitchenette in the suite, but not a huge fan of the way the bathroom was. It was right beside the bed, so if someone got up in the night, they were right by my head. The location was a bit hard to find, tucked away in a residential area, but very nice and homely if you had to stay for a long time. The pool was a bit cool, no ice machines, and limited signs for location to the pool.  Overall, a really great stay and would love to come back!!",4,positive
1220653,markham\ca\181720\181948\1220653.html,Staybridge Suites Toronto,"This was a great hotel for families. The breakfast bar and afternoon snacks that were included were above average. There was a complete kitchen and seperate living and sleeping rooms with 2 televisions. It seemed to be a clean, safe area and there were also several good restaurants nearby. It was not close to any attractions and was a good 30 minutes to downtown Toronto, but well worth it to not be stuck in one small hotel room. Staff was very nice.",4,positive
123450573,markham\ca\181720\181948\123450573.html,Staybridge Suites Toronto,"Great location. HVAC in room was very, very noisy, and I couldn't turn it off. 7/10",3,negative
123622234,markham\ca\181720\181948\123622234.html,Staybridge Suites Toronto,"The housekeeper kept the door of my room opened for 5 hours after they finished their cleaning service and FORGOT to close it while we were out!!!!!! It was only discovered when we returned to the hotel. Yet, the management didn't have the intention to resolve this issue and only claimed that ""mistakes can happen, and thank you for bringing this to their attention!"" & ""they do understand that if the guest feels there is no discourse other than to leave"" for a story ending!!! This is ridiculous enough! This is the Major terrible experience among the Many below-standard treatment/service..... Only the Frontdesk people are pleasant and sensable!",1,negative
123856435,markham\ca\181720\181948\123856435.html,Staybridge Suites Toronto,"Stayed at the Staybridge suites Markham for 3 nights for business. The hotel was clean and my room was excellent. I was on my own and did not feel in any way unsafe. Hotel called after I checked in to make sure I was OK and everything was alright. At night the hotel provided small snacks which was enough for my dinner so didn't need to go out and get anything. Breakfast was also provided and was more than enough. I did have a small kitchette which I used for warming up and making coffee. There is also a small store in the lobby which was convenient.  I will stay here again.
 
 
 Room Tip:  I had a King suite--in front of building was able to see car from hotel room window
 See more room tips",5,positive
127380680,markham\ca\181720\181948\127380680.html,Staybridge Suites Toronto,"I recently stayed at the Staybridge for four nights. The hotel was difficult to find at first but it's actually located not badly. My suite was clean, well equipped and well maintained. Very quiet and peaceful and good quality bedding. The morning breakfast and the mid-week light dinners are both good and appreciated by myself, having saved me the trouble of finding dinner on two nights. Breakfast selections are good, light dinner selection is limited but still ok.  I would definitely stay at Staybridge Markham again if in the area and I would recommend it to anyone needing a good place to stay in the area.",4,positive
128485402,markham\ca\181720\181948\128485402.html,Staybridge Suites Toronto,"Check in was quick, we arrived around 10 pm after a five hour drive. We were happy with the efficient front desk, until we arrived in our room. Greeting me was a letter addressed to another guest welcoming me to the hotel..dated three days before. After the long drive, a trip to bathroom was in order, yet the flourescent light wouldn't turn on. As the final straw, the toilet backed up after I flushed it, (number 1, not a lot of tp). I called down to the desk, and was told that because maintaince was gone for the evening, she would bring me up a plunger. I was expected to plunge my own toliet? I think a change of room might have been a better idea. I am not overly particular, but expect decent service. Three stikes in the first five minutes of my arrival are tough to overcome. The next morning, as I sat on the couch, I noticed a foul-sour smell. I avoided the couch for the rest of my visit. There was a card in the room urging guests to notify the desk of any concerns and they promised to ""make it right. I tried, didn't happen. Even when I mentioned it again at check out, there was a half heated, ""oh, we're sorry"" but that was all. I told them I won't return, and that I would post my experience here..I kept my promise.",2,negative
129146512,markham\ca\181720\181948\129146512.html,Staybridge Suites Toronto,"We had 3 nights here, staying as a family of 4 with 2 older teen kids. The 2 bedroom suite was awesome, the kids even had their own double bed each! Staff were always polite and helpful. The breakfast room was a bit compact but the food was always excellent. The location was fine, although Markham itself is more business than family-friendly. Access to major routes was easy so it was fine for us (visiting family in Scarborough). Decor is a wee bit dated (very brown!) but everything works and it's very clean. Would definitely stay again.
 
 
 Room Tip:  There was some construction happening next door so ask not to be in a room facing there.
 See more room tips",5,positive
130357722,markham\ca\181720\181948\130357722.html,Staybridge Suites Toronto,"Our stay didn't start off so great, tried to check in at 2pm because we had other things that we needed to do and didn't want our room given away. We were told that our room wouldn't be ready til after 3pm. We didn't stick around. Checked in after dinner no problem. Walking down the stairs I was shocked at how many spiders were all over the place. Smeared on the walls, crawling all over the place.  Luckily the room was amazing we were able to put the kids to bed in the bedroom and sit and watch TV in the living room. Breakfast was so delicious I wanted to stay and eat all day :)  We would stay there anyday as long as the spider problem got fixed. Some what difficult to get to we mapquested it and it told us to turn into what we thought was a parkade, turns out it goes all the way through to the road the hotel in on",4,positive
130477305,markham\ca\181720\181948\130477305.html,Staybridge Suites Toronto,We find ourselves in Toronto regularly for one reason or another. Although not in the center of town it is a reasonable base with kids. Most of our activities are in the North end of the city so we manage to get around ok. The rooms are always spotless and staff willing to help in anyway. The kids love helping themselves to breakfast ...and of course the indoor pool is always a hit.,5,positive
130695520,markham\ca\181720\181948\130695520.html,Staybridge Suites Toronto,"I was in Markham for a family bereavement so my whole family including myself, two adult siblings and parents flew into Toronto from Alberta with a few days notice. We wanted to be close to extended family who lived in Markham and wanted an economical stay as the flights were already horrendously expensive. Staybridge Suites was a very suitable choice for the following reasons a) the price was good 2) we got a one bedroom with two double beds and the living room area had a fold out couch so 5 of us can stay in one unit 3) complimentary breakfast with hot foods for 5 people for multiple days stay helped us cut down on food cost 4) kitchen with fridge, 2 stove elements, cookware, cutlery, dishwasher, microwave allowed us the ease and comfort of eating in suite or reheating food 5) free gym and wifi 6) reception on Tue, Wed and Thur with free appetizers and drinks from around 5:30pm. They even post a calendar on your fridge to let you know of the reception events going on as well as weekly wifi password changes.  Now the downside...the hotel is located in a business district in Markham (around CGI building area ) and can be hard to find. I personally took public transit from downtown Toronto and took 2 VIVA transit buses and walked 7 minutes to get here on $6.50 over two hours during rush hour. I called the hotel in advance for transit directions and they were extremely helpfu. The rest of my family came in and took cabs ranging from $50-70 from the airport and the taxi driver had to circle for some time to find the place. The place can easily blend into the nearby residential buildings and be mistaken for a condo building. Also, the furnishings and decor is a bit 90s dated but it did not seem to bother us at all. We did notice the countertop near the stove element had burn marks so don't expect a gourmet kitchen. Within 7-8 minute walking distance is a lot of strip malls with various ethnic restaurants and eateries.",4,positive
132717697,markham\ca\181720\181948\132717697.html,Staybridge Suites Toronto,"I have stayed at many hotels in this area and at last I have found a hotel that meets the twin needs of a quality room and service with a reasonable room rate,  The room is well equipped, the bed is super comfortable and the little things are well catered for. For example the TV stations are a genuine wide spread of channels not just the normal 20 channels where most are variants of the news and weather. The hotel provides a TRUE and proper hot breakfast FREE and in addition each night there is FREE evening meal/snack item such as hamburger or hot dogs all with soda and coffee.   Add all this to an efficient staff and reasonable nightly rate and at last a hotel I like to return to in this area.",4,positive
133709463,markham\ca\181720\181948\133709463.html,Staybridge Suites Toronto,"This hotel was booked MANY, MANY months ago for a large number of rooms for a family wedding. It seems that management assurances had been given that the planned construction and updating would be fully completed. No member of the staff ever contacted us or any other member of the entire visiting crew for this large wedding to suggest to try an alternate hotel as the construction is ongoing, loud and disruptive. The are banging away as early as 7:30am. We checked in late in the evening and were shown to a room, on the sweltering 95 degree day, with no functioning air conditioning. We settled in our hot kids and selves thinking it was just slow to cool down....We learned today that earlier this week three other families had already been moved from the same room only after they complained about the lack of AC. Repair, anyone!? Maintenance? Decency? The construction seems to be completed on the top floor, but why continue to house people on floors with ongoing construction or fully charge people without enhanced hospitality to compensate for multiple issues in the hospitality industry. No easy feat to move a group of 45 folks this short notice. They don't get any repeat customers here! Staybridge has let the construction crew shut down the elevators to hotel guests for long periods of the day.",2,negative
133867042,markham\ca\181720\181948\133867042.html,Staybridge Suites Toronto,"We stayed at Staybridge Suites from 7/3-7/6 and we were informed at check in that they're going through construction.   When specificially asked about the impact of the construction on our guest room & our stay, we were reassured that the construction would only occur during 10am-5pm, that we would not be interrupted during the night or in the morning. What a lie! Every day, they turned off the water for an hour. On friday morning, before the 7am, we heard loud footsteps walking back and forth. We called the front desk and they stopped for awhile. Then at around 8am, we started to hear drilling noises right above our room. This is totally unacceptable, we paid for a 2 bed suites expecting to get a good night of rest, & were lied to about the construction hours. When we called front desk the second time, they told us that the construction workers weren't supposed to start yet. But hello?! There were drilling noises right above us, so I don't imagine it's just guests taking a drill and drilling holes into the walls. Then they proceed to tell us some lame story about the contruction workers having access and keys so to suggest they have no control of when the construction workers come in. I mean, if you're in hotel management and can't even manage the schedules of a few construction workers so that it won't interrupt the quality of the guests' hotel experience, how can you manage the entire operation of the hotel?   Aside from the construction, staff seems disorganized. It took more than a call to get toilet paper. I mean, the housekeeping staff came to make the beds, but didn't seem to restock toilet paper. When we called the front desk, they actually told us to come to the front desk to get toilet paper. Ok, alright. When we got to the front desk, the staff was looking everywhere to find toilet paper but couldn't find it. Then he told us to go back to our room and would send someone to bring it up for us. I understand we're not staying at a 5 star hotel, but we're not requesting for something extraordinary... just a basic roll of toilet paper. Was that so difficult?  At check out, although the guy Patrick seems sincerely apologetic, we were so upset that management didn't resolve the construction/noise issue properly & promptly and we vow to never stay at this staybridge again and will warn our families & friends from making the same mistake we did.
 
 
 Room Tip:  Do not stay at this hotel. We've travelled to Toronto many times and have stayed at nicer hotel...
 See more room tips",1,negative
133926310,markham\ca\181720\181948\133926310.html,Staybridge Suites Toronto,"It is our annual summer trip to Toronto. I booked a 2 bedrooms suites for our travel group of 5. Once we walked into the hotel reception, we were nicely informed the hotel was currently undergoing a ""multi-millions"" renovation. While asking if the renovation would be impacting our stay, the receptionist told us that the construction would start from 10am-5pm and it should not really be affecting us. But everyday during the renovation hours - there could be no water in the room. I have no clue why they would think the renovation has no impact to their customers if there were certain hours that their guests could not enjoy their room with full amenity. The hotel did not mention in the time of booking of such situation so the only thing we can do was to deal with it. So every morning of our stay - the five of us had to make sure we finished washing up/shower before 10am while we should have no rush for whatever we were doing during our vacation!!! Because of that, we had to forego the idea to go back to the hotel in the middle of the day for a shower due to the crazy hot weather (95 degree+ ). So for the first 2 nights, we did pretty well to ""avoid"" all the convenience that caused by the hotel iteslf on its own renovation project. Again, this is not the way it should be.   The day of checking out was a Friday. The construction team started to bang the wall as early as 7:30am. It is like they were banging nails or something. We called immediately to complain as it was apparently they violated their renovation notice to their guests. So it took twice of the complaints to make them stop. It was already 8:30am and we were all woke up and could not continue to sleep anymore.   So we complained again when we were checking out. The receptionist - Patrick - cannot apologize enough for what we experienced in the morning while the other receptionist guy standing next to him - an asian man had a smirk on his face while listening to our conversation. So unprofessional! It is as if our complaint was a joke!!! There should be people from the management to take responsibility to apologize to the affected guest. The truth is that they mismanged the contractors and did not do their jobs right to make sure their guests are not disturbed by the renovation. In fact, one day I was going into an elevator and a moving guy rolled in a piece of furniture and he wanted me to hold on the elevator so he could roll the rest of the furnture on the corridor into the elevator!!! Maybe, I should also help to roll the furniture as well.   I would not stay in this place ever again though this stay is my returning trip. I am totally disappointed in the way we were treated that we had to pay a full price ($225+) while we lost all the flexibility to use our room during the day and endured the banging noise at so early while we have 12 hours of drive ahead of us that day. Next time definitely going to Sheraton and sure services and quality would be more guaranteed.",1,negative
136262101,markham\ca\181720\181948\136262101.html,Staybridge Suites Toronto,"Only stayed 1 night here and I cant fault it. The room was large with seperate dining area and kitchenette. The hotel is undergoing some renovation work at the moment so it maybe slightly noisy during the day. I was given a room that was already renovated and it was very comfortable. Internet access was free and breakfast was adequate. Overall.....very cost effective however, its in the middle of a housing estate , so there are no nearby facilities unless you have a car.",4,positive
137217292,markham\ca\181720\181948\137217292.html,Staybridge Suites Toronto,"Great hotel in Markham! Great staff, spotless room, nice remodeling! The breakfast was one of the best I've had, with a great selection! However, with a great remodeling job, they kept the old tv in the room--- it should have been a flat screen!!! Also, the pool was closed--it should have been remodeled during the winter. I would recommend this place after the remodeling is done. I definitely would stay here again.",4,positive
138473843,markham\ca\181720\181948\138473843.html,Staybridge Suites Toronto,"We had booked another hotel in the area for three nights, but decided to move to Staybridge after a very unsatisfactory stay the first night. Fortunately, Staybridge has availability, we booked at 8.30am on the 21st and the front desk checked us in at 10.30am. The top two floors have been renovated, they are doing the ground floor and common area now. Our room is nicely renovated, clean, bright, breakfast is wonderful. When we checked in on the 21st, it was our son's birthday. The hotel happened to have a ""Happy Birthday"" singing balloon in the lobby. We went to Wonderland that day until late, when we came back to our room, there was a beautiful birthday cake, with his name on it and a balloon in our room. We were completely taken by surprise. Thank you so much. We had stayed in the Staybridge Suites in Manhattan the previous week and was pleased with it, that's why when our original hotel didn't work out, we immediately switched to Staybridge in Markham. It didn't disappoint. The renovation did create a little inconvenience but the staff and the service more than made up for it. I can only imagine when the renovation is complete, this will be one of the best value hotels you can get, if not the best. We also stayed in Marriott at Niagara Falls and Sheraton Centre in Toronto this trip, and the service is better at Staybridge than the other two big hotels.",5,positive
141429807,markham\ca\181720\181948\141429807.html,Staybridge Suites Toronto,"Our hotel of choice in Toronto, dozens of times. Spacious one and two-bedroom suites, super-friendly front desk, generous breakfasts, dinner biz snacks weeknights. BUT--to answer the question you came here for-- Construction Continues. The hotel is using the build of two high rise condo towers next door to update the hotel itself in a multi-million buck refit. Many of the rooms have been nicely refurbished. Alas, you may encounter wet paint, missing carpets and will certainly be aware of the 8 a.m. start for trucks and earth-movers. At this date, the action was in the hotel's own interior courtyard. If you have a low pain threshold, or will be in the room during the day, be advised. Nice touch I've not encountered elsewhere: direct-to-room phone number assigned at check in, so incoming calls/return calls don't know you're in a hotel.",4,positive
142577455,markham\ca\181720\181948\142577455.html,Staybridge Suites Toronto,"We stayed in Staybridge in 2009 while our 2 months trip to Markham. The atmosphere is very cosy and we enjoyed the evening complimentary dinner which the hotel arranged for our trip. The hotel is located in such nice place that all the official buildings are close by and also the hotel has its own complimentary mini bus to take you to your office if you request to the management. The management is always one step ahead of you in helping with you and guiding you with places to go around and where to find what. We enjoyed a lot in the hotel for 2 months of our work trip and it felt like home to us ... we would love to stay there again if we visit Markham again .. !!
 
 
 Room Tip:  The best part of the suites is that it has a oven and a small kitchen too if u want to do self cooki...
 See more room tips",5,positive
144457470,markham\ca\181720\181948\144457470.html,Staybridge Suites Toronto,"My husband and I stayed here for three months during the months of August, September and October 2012. Our room had just been renovated and was an absolute joy to stay in. While it's true that renovations were taking place, the staff went over and above to insure their guests' comfort during this time. While the laundry facilities were being renovated, laundry was sent out to be cleaned at the hotel's expense. Whenever an inconvenience arose, they figured out a way to serve their guests. Everyone was professional, friendly and helpful. When we left, the renovation was 99% complete. The area is safe and dog friendly. Our chocolate lab enjoyed daily walks throughout an adjoining neighborhood and chasing balls in the quiet park next door without the hassle of traffic. That being said, the hotel is conveniently located just off major roadways for your transportation needs and within walking distance to coffee and dining locations. The hotel offers Wolfgang Puck Coffee and a tea selection 24/7. A nice breakfast is served every morning and evening meals, Tuesday through Thursday.  Whether for only a night or a few months, I think you would enjoy your visit to the Staybridge Suites Toronto/Markham, ON.",5,positive
