data/ca/154998/254355/8494007.html,Dutch Inn Motel,"""I am a twenty-something of modest income who is used to sleeping in hostels and cheap motels, who believes that money spent toward a trip, \u201Cis better spent on the trip, and not the place where you will only be sleeping.\u201D\n\nNow, that being said, I would like to tell you that the Dutch Inn in Niagara Falls is the most disgusting, decrepit, and contaminated space I have ever set foot in.  Regrettably, we arrived well after midnight, and so were forced to spend the night.\n\nUpon entering the room, I went to the bathroom and noticed that on the shower rod hung a pair of used, lace, women\u2019s panties.  The bathroom had a new soap cake, so someone had been in there, but the space had not been cleaned.  There were pubic hairs in the shower drain, and on the walls.  Also on the walls were dried rust colored droplets that resembled dried blood, as well as extensive cobwebs.  The knobs to the shower faucet fell off when I turned them.\n\nAs for the bedroom:  dirty shoeprints lined the walls and furniture.  The only picture was cracked and turned upside down.  There were cigarette burns on the furniture.  That the room reeked and had extensive holes and stain should be a given at this point.  The room had several insects in residence.  \u201COh I\u2019ve dealt with bugs in rooms before, no big deal to me,\u201D you may say.  Really?  Well how do you feel about BEES IN YOUR ROOM!?\n\nThe highpoint were the pillows.  On one pillow, which I had to take because I was with my girlfriend, had a large faded black stain on one side.  I slept on the other side, but during the night when I would re-adjust I noticed the side of my face that contacted the pillow was slightly damp. \n\nObviously the next and last night of our trip we changed hotels, but the owners insisted on charging us for the second night regardless.  That day at the falls, I often found my thoughts fixated on the room, and how my face felt when nestled into that dirty damp pillow.\n\nIt was as if the room had molested me.\n",1,negative,"August 23, 2007",8661 Lundy's Lane,Niagara Falls,Ontario,L2H 1H5
data/ca/154998/254355/8223187.html,Dutch Inn Motel,"""I had figured that for $50 a night, this hotel would be at least as nice and sanitary as the one I stayed at a month earlier in Mexico City for $18 per night...I was terribly wrong.  \n\nThey couldn't find our reservation when we arrived and put us in one of the dankest, most visably filthy motel rooms that I have ever seen.  The floor hadn't been vacuumed in ages, there were stains on everything, bugs were crawling around in the light fixture over the bed, and the shower definitely had not been cleaned (as a bar of soap clumped with hair from the previous guests was still sitting in there among some other crud).  When I complained the next morning after seeing the shower, I was quickly brushed off.  \n\nI didn't expect anything luxurious by any means, but I did at least expect basic sanitary conditions.  Avoid at all costs!\n",1,negative,"July 22, 2007",8661 Lundy's Lane,Niagara Falls,Ontario,L2H 1H5
data/ca/154998/254355/18644691.html,Dutch Inn Motel,"""I don't understand how this inn was approved by Niagara authorities to operate.  This inn is extremely dirty and has horrible smell.  I should have listened to previous reviews.  The washroom has no exhaust fan and toilet is clogged, so your room will be flooded.  It was better to sleep in the car and my money just went to garbage.",1,negative,"August 5, 2008",8661 Lundy's Lane,Niagara Falls,Ontario,L2H 1H5
data/ca/154998/1545038/599348924.html,Two Rivers Bed &amp; Breakfast,"""We stayed at Two Rivers over the pre-fourth of July weekend, June 30 to July 2, 2018.  Fairly easy to find, could use a \""Park Here\"" sign at the entrance to the parking lot so people don't park in the business lot next door.  Fred and Emina are such gracious hosts, saying several times, \""This is our home; we want you to feel like it's your home, too.\""  Our room was adequate, but the air conditioner compressors or whatever were outside our window, which was a bit noisy for my husband, and he had difficulty sleeping.  If that's you, ask first.  The room and bathroom are smallish, so if you are of considerable bulk, it might be a bit tight.  Comfortable bed with enough bedding and pillows, large closet space, enough room in the dresser.  Small fridge in the room with two bottles of water already chilled -- nice!  Everything was clean and tidy throughout.  As for breakfast -- warning -- don't fill your plate with the first offering!  Fred just kept bringing platters out from the kitchen -- I'd already taken some French toast, and then he brought out sausages, two kinds of eggs, fruit, vegetables (some right out of their garden) (one platter hot, one platter cold), cheese... \""Fred, STOP!!\""   Plus there was yogurt in the dining room fridge, and cold cereal and toast available, too, along with coffee, tea, orange juice, milk.  So much lovely food, simply prepared and arrayed, and delicious.  Great way to fill up for a busy day ahead!  They were very helpful in directing us to places to see in the area (Niagara-on-the-Lake is worth the lovely drive; what a delightful town!  Oh, the flowers...).  The falls are within walking distance (if you're used to walking), and you really shouldn't miss seeing them at night with the lights on the water.  Emina gave us a jug of ice for us to fill our water bottles for the day.  There were bottles of water on the stand in the hallway for guests (room temperature, but water nonetheless).  The hosts are very eager to please in any way.  They ask their guests if they should go into the room to tidy up or whatever, they don't just go in.  They feel that's not appropriate, so if you want them to go into your room, let them know.   While it's not a \""park your car when you arrive and don't get into it again until you leave\"" kind of area, we enjoyed walking in the area and felt totally safe doing so at night.  There's a gazebo out in the back where we spent an hour one lazy afternoon; that would be a great place to relax with wine and some snacks in the evening.  One thing that freaked us out is that the sun rises earlier and sets later than we were used to!  The sun's position at 7 a.m. there was like our 9 a.m. where we live in the lower part of Pennsylvania.  Freaky!  Made for a nice long day, though!  We enjoyed our stay and felt comfortable enough to hug our hosts goodbye when we left.",4,positive,"July 24, 2018",8006 Norton St,Niagara Falls,Ontario,L2G 6R9
data/ca/154998/1545038/594689079.html,Two Rivers Bed &amp; Breakfast,"""My wife and i recently stayed at two rivers bed and breakfast and from the moment you arrive Emina and Fred make you feel like family.  We arrived to be greated and showed to our  to our beautifully decorated room which was spotless!  The owners go out of there way to make you feel at home and are always there for anything you need. Lets talk about the breakfast delicious every morning it was hot and ready for us my wife had mentioned to Emina that she had seen that she seen eggs benedict pictured on there website, the following morning Emina made eggs benedict for the wife find a hotel that does that you wont.  I hate i can only give 5 stars because two rivers bed and breakdast deserves more!!! Clean comfortable and the only place I will ever stay in Niagara falls already trying to figure out when we can go again and take our kids!!!  If you go to niagara falls this is the only place to stay!!! Thanks for the great weekend!!!",5,positive,"July 9, 2018",8006 Norton St,Niagara Falls,Ontario,L2G 6R9
data/ca/154998/1545038/619462527.html,Two Rivers Bed &amp; Breakfast,"""I have never had such a perfect weekend, and it began and ended at this wonderful bed and breakfast. The hosts are delightful: very kind and patient, with lovely homemade hats for sale (knitted by hand, real wool). Breakfasts were generous and delicious, the accommodations of the rooms were stellar, and the location was close to everything. I will not stay anywhere else in Niagra Falls.",5,positive,"September 25, 2018",8006 Norton St,Niagara Falls,Ontario,L2G 6R9
data/ca/154998/1545038/523910713.html,Two Rivers Bed &amp; Breakfast,"""We had the best time at this bed and breakfast!! The owners are the sweetest & friendliest people. They even upgraded our room when someone else left. The breakfast is incredible and way better than any restaurant I've been. It's a perfect location from everything you need. The room and bathroom is very clean. The bed is also really comfortable! HIGHLY RECOMMEND!!!!!",5,positive,"September 12, 2017",8006 Norton St,Niagara Falls,Ontario,L2G 6R9
data/ca/154998/1545038/714757870.html,Two Rivers Bed &amp; Breakfast,"""We found ourselves in the Niagara area on a spontaneous road trip during the grape and wine festival.  We could not find a vacancy anywhere.  At the last minute, we called Two Rivers based on their reviews, and they happened to have had a cancellation.  We were not able to make it in by the check-in time but were told to come anytime before 9 pm, that it was no problem.\n\nIt's a super cute B&B and the owners are the nicest people ever! They made us feel right at home and ensured we had everything we needed.  We slept well, and the room was clean, comfortable, and we had our own private bathroom which is always appreciated in a B&B.  There was an issue with not enough hot water in the morning, but the rest of the stay made up for that.  \n\nWe were up earlier than our scheduled breakfast time and went into the dining area to have coffee and tea, and they asked us if we'd like breakfast early, and we said yes.  Within a few minutes, we had some of the best apple french toast I have ever had, as well as a huge plate of eggs, potatoes, ham, and a plate of fruit and toast with jam.  They also had cereals and anything else you'd need for a great breakfast.\n\nAfter we left, we headed out to do some sightseeing, and I got a call from the owner letting me know I had left one of my rings in the bedroom.  She called me as soon as she found it hoping we hadn't left the area.  Luckily they are only a few minutes from the Falls, which is where we were.  \n\nI would definitely recommend this B&B.  The owners make it such a welcoming and comfortable experience, and the price can't be beaten.",5,positive,"October 2, 2019",8006 Norton St,Niagara Falls,Ontario,L2G 6R9
data/ca/154998/1545038/673549108.html,Two Rivers Bed &amp; Breakfast,"""Fred and Emina are wonderful hosts. The breakfasts were delicious, elegant, cooked to order. We were treated like royalty: very warm and very professional. The inn is a 6 minute drive to the falls, yet away from the hubbub for quiet sleeping. Excellent!",5,positive,"May 12, 2019",8006 Norton St,Niagara Falls,Ontario,L2G 6R9
data/ca/154998/1545038/511544145.html,Two Rivers Bed &amp; Breakfast,"""As this was to be my first experience in a B&B I did not know what to expect.  Well let me say it was wonderful as the hosts Ermina and Fred were very gracious, kind and so accomodating. We loved the breakfast as everything was delicious from an array of fresh fruits to eggs, ham , French toast , pancakes etc. The room was very clean, bed so comfortable and nicely decorated. There are no strangers here only friends you have not met yet. Thanks again Fred and Ermina !    Carol & Dave",5,positive,"August 11, 2017",8006 Norton St,Niagara Falls,Ontario,L2G 6R9
data/ca/154998/1545038/534822285.html,Two Rivers Bed &amp; Breakfast,"""We recently spent 5 days visiting Niagara Falls Canada with friends from Oregon. We booked the 3 BR 2 BA apartment at the Two Rivers B&b for our stay. Just perfect.\nThere arent enough good words to express our satisfaction with this accommodation. The owners are friendly, gracious people who truly want your time spent at their home to be as pleasant anews possible. The bedrooms were comfortable, the bathrooms clean and neat. We had a very spacious living\u002F dining\u002F full kitchen area with a lovely balcony where we sat in the evening to relax. The most amazing and wonderful surprise is the fabulous HUGE breakfast delivered every morning by Fred straight to our apartment. \nWhat a wonderful way to start the day. The house is very close to everything but in a lovely quiet part of town. Nice to come back to after a busy day in the Falls area with all the crowds. The house faces a small park.\nWe always try and stay in b&b when we travel and rank this one up at the top.\nA big \""Thank you\"" to Emina and Fred for a most wonderful and pleasant stay\nWe give it this place 4 star!s and highly recommend it to those looking for a truly comfortable, convenient \"" home away from home\"" environment. \nJody and Bill\nSteve and Marilyn",5,positive,"October 21, 2017",8006 Norton St,Niagara Falls,Ontario,L2G 6R9
data/ca/154998/1545038/616430220.html,Two Rivers Bed &amp; Breakfast,"""Wow!\n\nMe: Single American woman on vacation \n\nService: Emina and her husband Fred are warm, talkative, and helpful hosts. \n\nFood: The complimentary breakfast is well-balanced, tasty and a good-sized serving. \n\nAccommodations: Rambling rose runs up the front porch, which reminds me of my grandmother\u2019s old house. The garden provides fresh red cabbage, kale, peppers, tomatoes, rhubarb, etc for the guests and family. There is a gazebo in the back at the back of the garden and massive parking lot. The pictures does not capture the beauty of this little gazebo. Ramp for handicap accessibility\n\nFun fact: Emina makes her own bedding and curtains!\n\nNeighborhood: The neighborhood is a way from the downtown area but there are friendly pubs (Shout out to the Queen\u2019s Guard) and tasty eats nearby, as well as a 24-hr Tim Horton\u2019s and Gale\u2019s gas station.  \n\nArea: This B&B is tucked in a small block, in community bordering Chippewa, which is right across a short bridge and offers its own charm. Two Rivers is on the mouth of the Welland River where it meets Niagara. The view of both along the streets and avenues of the neighborhood enhances its suburban rustic loveliness. \n\nThe Bottom-line: Idyllic, quiet, cozy. Thanks, Emina and Fred. Highly recommend! \n\n",5,positive,"September 14, 2018",8006 Norton St,Niagara Falls,Ontario,L2G 6R9
data/ca/154998/1545038/600746749.html,Two Rivers Bed &amp; Breakfast,"""Great place to stay the owners are very friendly and the breakfast is superb the \nbedrooms are beautiful and quiet and clean... I would recommend it highly you have. Restaurants in walking distance you can take your car and spend day in Niagara and then at see the fireworks ",5,positive,"July 29, 2018",8006 Norton St,Niagara Falls,Ontario,L2G 6R9
data/ca/154998/1545038/526427041.html,Two Rivers Bed &amp; Breakfast,"""This was our first trip to the Canadian side of the Falls and we were meeting up with friends from the U.K. who were in North America for the first time. This B & B is first rate. The hosts put is in the 3 bedroom apartment which was equipped with 2 bathrooms and a full kitchen. The facility was clean, nicely furnished, and the breakfast was delicious and ample.  Our traveling companions are vegetarians and gluten intolerant and their nutritional needs were accommodated beautifully and without complaint. We were with 5 minutes drive time from the Falls but if you like walking the distance is not prohibitive either.  The rate was more than reasonable for the accommodations. I highly recommend this establishment and would not hesitate to stay there again.",5,positive,"September 21, 2017",8006 Norton St,Niagara Falls,Ontario,L2G 6R9
data/ca/154998/1545038/601261596.html,Two Rivers Bed &amp; Breakfast,"""Our stay at the Two Rivers Bed and breakfast was wonderful. I hadnt specificied a check-in time so I ended up coming a little bit later than people would usually check-in in the evening and they were very accommodating. We were greeted by the owner and she showed us to our room which was nice and clean. We had complimentary bottled water. The complimentary breakfast was a feast and it was very good, we were greeted by the owner, and I'm assuming the owners husband, when they brought out the fresh breakfasts. They experience was very nice and it felt like we were at home. I would definitely recommend anyone to stay here if they are spending their vacation or a weekend. Will definitely go back ",5,positive,"July 30, 2018",8006 Norton St,Niagara Falls,Ontario,L2G 6R9
data/ca/154998/1545038/614484337.html,Two Rivers Bed &amp; Breakfast,"""We were very happy with this choice of B&B. The hosts are very friendly and efficient, and nothing is too much trouble. They gave lots of advice and guidance that helped us maximize our time at Niagara. The hotel is easy to reach by car and offer private parking. Our room was a decent size and very well equipped. The breakfast was excellent. Highly recommended.",5,positive,"September 6, 2018",8006 Norton St,Niagara Falls,Ontario,L2G 6R9
data/ca/154998/1545038/691855594.html,Two Rivers Bed &amp; Breakfast,"""Ok, hands down this is the best B&B. It's really nice, cute, every room has private baths, the hosts are awesome, and breakfast is to kill for. They have a garden and literally pick from it to help feed you, so yeah can you say Fresh. ;) \n\nYou'll have to go on a diet after vacationing here but everything was so good you won't mind, in fact you'll miss it. This is the definition of a \""hearty meal.\"" Everything tastes great. \n\nOh yeah, perfect location, it's quiet, secluded, and across the street it's all open space. It's away from the bustle but only minutes from the Falls. Bring your bikes and you'll be there in 10 minutes. Or walk half a mile to the Wego stop.\n\nWe stayed long enough they even gave us a free room upgrade once the weekend crowd left.",5,positive,"July 22, 2019",8006 Norton St,Niagara Falls,Ontario,L2G 6R9
data/ca/154998/1545038/551016158.html,Two Rivers Bed &amp; Breakfast,"""Booked New Year's Eve....accommodations were comfortable, clean and charming.  Hosts were very lovely couple who genuinely wanted you to enjoy, relax and be happy with your stay.  They were very accommodating and welcoming.  Delicious breakfast included and no problems with free wifi.  Close to the Falls (6 minute drive).  Would stay again.",5,positive,"January 2, 2018",8006 Norton St,Niagara Falls,Ontario,L2G 6R9
data/ca/154998/1545038/618991807.html,Two Rivers Bed &amp; Breakfast,"""We stayed at Two Rivers while traveling back to Chicago.  The hostess was very friendly and a font of knowledge about Niagara Falls.  She told us where we could park for free and walk 500 meters to the Falls.  She also gave us some suggestions about dining at a couple of local restaurants.\n\nThe room was clean and cheerful and you cannot beat the free parking.  At breakfast the hostess was kind enough to make me some eggs sunny side up and brought some more Earl Grey tea bags for us.\n\nYou are less than ten minutes from downtown Niagara Falls but you might as well be in another time zone.  This B&B is located in a residential neighborhood and is very calm and quiet, nothing like the insanity by the falls.  Do yourself a favor and check this B&B out next time you are traveling to the Falls.  You will not be disappointed.",5,positive,"September 23, 2018",8006 Norton St,Niagara Falls,Ontario,L2G 6R9
data/ca/154998/1545038/704046050.html,Two Rivers Bed &amp; Breakfast,"""Emina and Fred are wonderful and welcoming, and the breakfasts were first rate.  If you drive in from Buffalo, it will appear that you are some distance from downtown Niagara.  Don't let that fool you, it's a quick drive, and Emina knows all the tricks for finding free parking!  It was clean and cozy.  Maybe a bit cramped in some rooms, but the hospitality more than made up for it.  We would go back in a heartbeat.",5,positive,"August 28, 2019",8006 Norton St,Niagara Falls,Ontario,L2G 6R9
